DATE,PRCP,TAVG,TMAX,TMIN,WIND_MAX(kph),WIND_MIN(kph),AVG_WIND(kph),HUMIDITY_(%),Weather
2019-04-10,0.0,31.3,38.8,22.9,27.4,15.5,21.45,44.5,Clear
2019-04-11,0.0,32.0,38.9,24.5,25.9,15.3,20.6,38.4,Clear
2019-04-12,0.625,30.6,37.0,25.0,34.9,17.8,26.35,42.4,"Rain, Partially cloudy"
2019-04-13,0.0,31.2,38.0,23.7,40.7,25.4,33.05,38.7,Clear
2019-04-14,0.0,31.6,39.0,24.0,43.2,18.4,30.8,37.0,Clear
2019-04-15,0.0,33.2,40.0,27.0,32.0,18.0,25.0,33.6,Partially cloudy
2019-04-16,1.2,25.7,30.5,21.0,46.4,27.7,37.05,59.1,"Rain, Partially cloudy"
2019-04-17,0.544,23.1,28.8,19.0,46.4,25.4,35.9,66.0,"Rain, Partially cloudy"
2019-04-18,0.0,24.6,30.8,18.0,23.0,11.5,17.25,59.5,Partially cloudy
2019-04-19,0.0,26.2,32.0,19.0,24.1,14.4,19.25,51.8,Clear
2019-04-20,0.0,28.0,34.8,15.9,19.4,9.4,14.4,47.3,Clear
2019-04-21,0.0,30.4,37.2,22.3,28.4,16.3,22.35,39.5,Clear
2019-04-22,0.0,31.7,38.2,23.8,33.5,16.4,24.95,41.5,Clear
2019-04-23,0.0,33.0,40.4,24.4,23.8,12.9,18.35,40.0,Clear
2019-04-24,0.0,34.9,41.4,28.8,33.5,18.3,25.9,38.5,Partially cloudy
2019-04-25,0.0,34.1,42.2,28.7,28.4,16.6,22.5,46.1,Partially cloudy
2019-04-26,0.0,33.5,40.4,26.1,38.9,20.5,29.7,35.3,Clear
2019-04-27,0.0,34.6,41.0,27.0,47.2,25.3,36.25,27.2,Clear
2019-04-28,0.0,34.4,41.2,26.0,46.8,18.3,32.55,24.5,Clear
2019-04-29,0.0,34.4,42.2,25.0,31.7,15.0,23.35,25.5,Clear
2019-04-30,0.0,35.4,43.2,25.3,36.4,13.6,25.0,26.7,Partially cloudy
2019-05-01,0.0,34.3,41.4,26.0,33.5,11.2,22.35,32.3,Partially cloudy
2019-05-02,0.0,32.7,39.7,27.4,43.6,21.0,32.3,37.8,Partially cloudy
2019-05-03,4.448,30.6,38.9,24.2,33.5,47.7,40.6,44.8,"Rain, Partially cloudy"
2019-05-04,0.0,31.7,39.0,23.8,37.1,21.6,29.35,36.1,Clear
2019-05-05,0.0,32.0,39.2,21.6,41.4,18.0,29.7,28.5,Clear
2019-05-06,0.0,33.2,41.0,24.5,43.2,21.0,32.1,29.4,Clear
2019-05-07,0.0,33.3,41.2,23.8,37.1,21.0,29.05,31.4,Clear
2019-05-08,0.0,34.5,41.9,25.8,37.1,22.7,29.9,31.5,Clear
2019-05-09,0.0,35.2,41.8,29.0,37.1,21.6,29.35,29.4,Clear
2019-05-10,0.0,34.9,41.2,29.9,46.8,16.9,31.85,31.6,Partially cloudy
2019-05-11,0.0,33.0,39.2,25.0,34.6,15.6,25.1,40.1,Partially cloudy
2019-05-12,0.0,32.7,38.4,27.0,35.0,19.7,27.35,41.0,Partially cloudy
2019-05-13,3.896,31.7,40.0,25.0,39.5,26.1,32.8,46.0,"Rain, Partially cloudy"
2019-05-14,0.0,30.0,35.1,24.0,34.6,14.2,24.4,52.5,Partially cloudy
2019-05-15,1.747,29.2,35.0,23.0,46.4,17.7,32.05,59.1,"Rain, Partially cloudy"
2019-05-16,0.0,30.5,36.2,25.2,33.5,33.2,33.35,53.0,Partially cloudy
2019-05-17,12.344,28.3,36.8,21.0,55.4,16.6,36.0,62.3,"Rain, Partially cloudy"
2019-05-18,0.0,27.0,32.8,21.0,55.4,20.8,38.1,64.5,Partially cloudy
2019-05-19,0.0,31.2,37.2,24.3,35.3,17.2,26.25,44.4,Clear
2019-05-20,0.0,32.8,40.0,24.8,34.6,18.5,26.55,37.7,Clear
2019-05-21,0.0,33.9,41.2,26.5,29.9,14.3,22.1,35.7,Partially cloudy
2019-05-22,0.0,33.0,39.0,27.4,34.2,14.1,24.15,41.0,Partially cloudy
2019-05-23,4.299,32.1,40.1,25.6,76.0,27.7,51.85,48.4,"Rain, Partially cloudy"
2019-05-24,0.0,29.4,33.0,25.3,42.5,24.1,33.3,59.7,Partially cloudy
2019-05-25,0.0,31.5,37.0,26.0,42.8,23.9,33.35,44.9,Clear
2019-05-26,0.0,33.0,39.2,24.5,34.6,16.7,25.65,34.1,Clear
2019-05-27,0.0,34.9,42.2,26.4,37.8,19.9,28.85,27.6,Clear
2019-05-28,0.0,35.1,42.3,24.5,37.1,25.0,31.05,23.4,Clear
2019-05-29,0.0,36.1,43.2,26.3,33.5,18.2,25.85,26.6,Clear
2019-05-30,0.0,37.3,45.0,28.6,34.2,16.8,25.5,25.9,Clear
2019-05-31,0.0,37.2,45.2,29.6,23.4,14.8,19.1,24.9,Clear
2019-06-01,0.0,37.3,43.2,29.5,29.9,14.8,22.35,33.9,Clear
2019-06-02,0.0,36.8,42.4,32.0,41.0,20.5,30.75,45.5,Clear
2019-06-03,0.0,35.4,40.8,30.9,42.1,20.5,31.3,47.2,Clear
2019-06-04,0.0,35.5,41.0,29.9,40.0,18.4,29.2,45.1,Partially cloudy
2019-06-05,0.0,36.9,43.0,31.0,25.9,14.8,20.35,41.1,Partially cloudy
2019-06-06,0.0,36.7,44.0,30.3,50.8,18.4,34.6,34.6,Partially cloudy
2019-06-07,0.0,34.0,40.2,27.3,25.9,16.6,21.25,46.0,Clear
2019-06-08,0.0,36.9,43.0,29.7,35.3,14.4,24.85,39.0,Clear
2019-06-09,0.0,37.2,45.0,28.9,22.7,18.0,20.35,31.8,Clear
2019-06-10,0.0,39.0,47.0,29.4,33.5,15.4,24.45,26.0,Clear
2019-06-11,0.0,38.7,45.0,33.6,37.1,24.6,30.85,25.2,Partially cloudy
2019-06-12,0.0,35.6,41.2,30.2,37.1,19.2,28.15,38.6,Partially cloudy
2019-06-13,0.0,36.0,41.4,30.0,29.2,16.6,22.9,40.4,Partially cloudy
2019-06-14,0.0,36.8,43.4,30.8,45.4,23.2,34.3,30.4,Clear
2019-06-15,0.0,37.1,43.2,29.5,35.3,22.0,28.65,26.9,Partially cloudy
2019-06-16,0.23,31.5,36.0,28.0,43.9,32.2,38.05,53.4,"Rain, Partially cloudy"
2019-06-17,0.34,30.4,32.6,26.3,39.2,26.0,32.6,52.5,"Rain, Partially cloudy"
2019-06-18,7.913,27.8,35.0,22.0,46.4,23.3,34.85,62.3,"Rain, Partially cloudy"
2019-06-19,0.0,31.1,37.0,26.0,29.2,14.8,22.0,56.0,Partially cloudy
2019-06-20,0.0,32.2,39.0,25.0,37.1,15.7,26.4,52.8,Clear
2019-06-21,0.0,34.2,39.2,29.2,29.5,14.1,21.8,50.2,Partially cloudy
2019-06-22,0.0,35.1,40.2,28.2,23.0,16.6,19.8,43.4,Clear
2019-06-23,0.0,34.7,40.1,29.0,37.1,18.4,27.75,53.6,Clear
2019-06-24,0.0,31.1,35.2,28.0,33.5,17.7,25.6,66.4,Partially cloudy
2019-06-25,0.0,33.3,38.8,28.9,18.0,13.0,15.5,60.0,Partially cloudy
2019-06-26,0.0,35.9,41.2,30.8,29.5,18.3,23.9,48.7,Partially cloudy
2019-06-27,0.0,35.0,39.0,30.1,38.2,15.4,26.8,46.5,Partially cloudy
2019-06-28,0.0,35.2,41.4,28.6,39.6,19.0,29.3,43.4,Partially cloudy
2019-06-29,0.0,37.4,42.2,31.3,34.9,22.0,28.45,36.6,Partially cloudy
2019-06-30,0.0,37.5,42.3,33.3,37.1,21.0,29.05,37.6,Partially cloudy
2019-07-01,0.0,36.2,41.2,31.6,27.7,14.8,21.25,42.6,Partially cloudy
2019-07-02,0.0,35.4,41.0,31.3,27.7,14.8,21.25,48.4,Partially cloudy
2019-07-03,0.0,34.8,38.5,30.7,34.6,20.5,27.55,54.1,Partially cloudy
2019-07-04,1.236,31.7,37.0,27.0,37.1,18.4,27.75,69.6,"Rain, Partially cloudy"
2019-07-05,21.565,29.8,34.0,28.0,21.6,24.1,22.85,78.6,"Rain, Partially cloudy"
2019-07-06,0.0,31.9,36.5,27.5,24.1,11.3,17.7,68.6,Partially cloudy
2019-07-07,0.0,31.8,35.8,28.4,37.1,18.4,27.75,68.4,Partially cloudy
2019-07-08,0.0,32.8,36.0,29.0,27.7,14.8,21.25,65.5,Partially cloudy
2019-07-09,0.34,31.2,34.0,29.0,37.1,15.1,26.1,70.1,"Rain, Partially cloudy"
2019-07-10,0.0,33.6,37.2,29.1,37.4,17.3,27.35,63.2,Partially cloudy
2019-07-11,0.0,35.1,39.0,32.0,37.1,22.7,29.9,53.4,Partially cloudy
2019-07-12,0.0,34.7,38.1,31.5,37.1,19.9,28.5,55.7,Partially cloudy
2019-07-13,0.0,35.2,39.2,32.0,39.1,23.3,31.2,51.4,Partially cloudy
2019-07-14,0.0,34.0,37.4,30.8,35.6,18.4,27.0,56.2,Partially cloudy
2019-07-15,28.552,28.7,34.4,23.8,72.4,29.4,50.9,77.0,"Rain, Partially cloudy"
2019-07-16,2.642,28.8,36.0,25.7,35.6,14.8,25.2,78.6,"Rain, Partially cloudy"
2019-07-17,19.911,27.5,31.8,24.0,33.1,14.8,23.95,85.0,"Rain, Partially cloudy"
2019-07-18,21.709,26.9,30.0,23.0,23.4,11.2,17.3,86.5,"Rain, Partially cloudy"
2019-07-19,0.0,31.0,36.0,26.2,19.4,9.6,14.5,70.6,Partially cloudy
2019-07-20,9.747,30.1,35.7,26.0,37.1,26.0,31.55,79.9,"Rain, Partially cloudy"
2019-07-21,42.876,29.8,36.2,25.8,40.7,14.8,27.75,82.8,"Rain, Partially cloudy"
2019-07-22,3.403,30.7,35.8,27.2,17.6,19.1,18.35,82.0,"Rain, Partially cloudy"
2019-07-23,0.0,33.3,37.2,29.4,17.6,16.7,17.15,70.2,Partially cloudy
2019-07-24,17.863,32.7,38.2,27.9,29.5,24.1,26.8,71.9,"Rain, Partially cloudy"
2019-07-25,0.515,28.3,29.8,27.0,26.3,14.6,20.45,83.6,"Rain, Partially cloudy"
2019-07-26,10.149,28.1,31.6,26.8,27.4,14.8,21.1,88.1,"Rain, Partially cloudy"
2019-07-27,3.046,28.1,31.8,26.0,32.4,16.6,24.5,90.4,"Rain, Partially cloudy"
2019-07-28,5.403,29.3,33.7,26.8,48.2,16.6,32.4,84.5,"Rain, Partially cloudy"
2019-07-29,0.0,30.9,35.6,28.0,43.2,16.6,29.9,76.8,Partially cloudy
2019-07-30,0.0,30.7,34.6,28.0,33.1,14.8,23.95,75.8,Partially cloudy
2019-07-31,0.0,30.9,33.9,27.0,23.4,20.5,21.95,75.3,Partially cloudy
2019-08-01,0.0,31.9,35.9,28.8,25.2,12.6,18.9,73.2,Partially cloudy
2019-08-02,1.494,30.1,34.6,28.0,37.1,13.8,25.45,80.0,"Rain, Partially cloudy"
2019-08-03,2.282,29.2,32.4,28.0,25.6,11.5,18.55,85.1,"Rain, Partially cloudy"
2019-08-04,3.966,30.0,35.2,27.9,27.7,10.8,19.25,85.3,"Rain, Partially cloudy"
2019-08-05,0.415,30.9,36.4,28.0,27.7,11.2,19.45,82.9,"Rain, Partially cloudy"
2019-08-06,35.527,27.8,30.0,24.4,25.2,16.6,20.9,94.2,"Rain, Partially cloudy"
2019-08-07,0.0,30.0,33.8,26.8,28.4,14.8,21.6,81.8,Partially cloudy
2019-08-08,0.0,32.1,37.5,28.0,23.8,14.1,18.95,73.7,Partially cloudy
2019-08-09,0.766,31.1,33.7,29.0,41.0,21.2,31.1,71.7,"Rain, Partially cloudy"
2019-08-10,0.0,30.2,33.6,27.0,46.1,22.3,34.2,78.7,Partially cloudy
2019-08-11,0.0,31.8,36.0,27.0,24.5,11.3,17.9,72.2,Partially cloudy
2019-08-12,1.111,30.6,35.0,28.0,25.9,11.2,18.55,80.8,"Rain, Partially cloudy"
2019-08-13,12.24,29.7,35.0,27.0,37.1,17.7,27.4,85.3,"Rain, Partially cloudy"
2019-08-14,8.585,29.6,33.8,26.0,29.5,8.2,18.85,87.2,"Rain, Partially cloudy"
2019-08-15,6.942,30.4,34.4,25.3,43.9,18.3,31.1,81.0,"Rain, Partially cloudy"
2019-08-16,1.761,29.0,31.8,27.0,40.7,20.5,30.6,83.0,"Rain, Partially cloudy"
2019-08-17,11.342,26.9,28.0,26.0,42.8,16.6,29.7,93.0,"Rain, Partially cloudy"
2019-08-18,33.009,27.3,29.7,25.9,31.7,17.1,24.4,90.8,"Rain, Partially cloudy"
2019-08-19,0.045,29.9,33.8,25.8,21.6,14.8,18.2,76.2,"Rain, Partially cloudy"
2019-08-20,0.0,30.6,34.8,28.0,30.6,16.6,23.6,75.3,Partially cloudy
2019-08-21,0.0,31.2,35.8,27.0,33.1,12.9,23.0,72.2,Partially cloudy
2019-08-22,0.17,29.5,34.3,26.8,29.5,11.2,20.35,74.9,"Rain, Partially cloudy"
2019-08-23,0.51,31.0,35.8,27.0,23.0,15.7,19.35,69.9,"Rain, Partially cloudy"
2019-08-24,0.299,30.4,33.0,27.9,25.2,13.3,19.25,76.7,"Rain, Partially cloudy"
2019-08-25,2.469,28.4,33.5,26.0,29.5,13.0,21.25,84.2,"Rain, Partially cloudy"
2019-08-26,0.0,30.5,34.7,26.0,41.4,13.3,27.35,75.0,Partially cloudy
2019-08-27,0.0,32.0,35.9,28.0,23.4,12.3,17.85,69.9,Partially cloudy
2019-08-28,0.0,32.6,37.6,28.0,29.2,11.8,20.5,68.7,Partially cloudy
2019-08-29,0.0,32.3,37.5,29.0,29.5,14.8,22.15,69.4,Partially cloudy
2019-08-30,0.1,31.9,35.8,26.9,18.4,9.0,13.7,70.9,"Rain, Partially cloudy"
2019-08-31,0.809,32.3,35.8,30.0,27.7,9.8,18.75,69.7,"Rain, Partially cloudy"
2019-09-01,0.34,29.9,32.8,27.0,25.9,19.1,22.5,78.9,"Rain, Partially cloudy"
2019-09-02,0.0,31.4,35.8,27.0,15.5,10.6,13.05,72.8,Partially cloudy
2019-09-03,0.0,31.9,35.8,29.0,15.1,10.8,12.95,72.8,Partially cloudy
2019-09-04,0.0,31.4,35.6,29.0,24.5,13.0,18.75,76.9,Partially cloudy
2019-09-05,0.0,31.0,35.5,28.0,22.3,18.4,20.35,76.3,Partially cloudy
2019-09-06,0.03,30.8,36.2,29.0,37.1,18.4,27.75,75.5,"Rain, Partially cloudy"
2019-09-07,39.98,30.1,34.8,27.0,29.2,14.8,22.0,79.5,"Rain, Partially cloudy"
2019-09-08,39.98,31.0,35.2,27.0,18.7,13.0,15.85,75.0,"Rain, Partially cloudy"
2019-09-09,0.0,32.3,36.2,29.0,18.4,14.8,16.6,67.2,Partially cloudy
2019-09-10,0.0,32.6,36.7,28.4,14.4,11.2,12.8,65.1,Partially cloudy
2019-09-11,0.0,33.0,38.0,29.0,22.7,9.4,16.05,64.5,Partially cloudy
2019-09-12,0.0,32.3,36.6,30.0,28.8,20.6,24.7,72.2,Partially cloudy
2019-09-13,0.0,31.8,35.8,28.0,24.8,13.0,18.9,73.3,Partially cloudy
2019-09-14,0.0,31.2,34.8,28.0,30.6,14.1,22.35,71.7,Partially cloudy
2019-09-15,1.835,30.1,33.6,28.0,25.2,13.0,19.1,78.2,"Rain, Partially cloudy"
2019-09-16,0.0,31.5,36.0,27.9,21.2,9.4,15.3,71.6,Partially cloudy
2019-09-17,0.493,31.4,36.0,28.0,29.5,14.1,21.8,68.1,"Rain, Partially cloudy"
2019-09-18,0.0,30.3,34.7,26.8,28.8,18.4,23.6,69.0,Partially cloudy
2019-09-19,0.03,28.5,31.8,25.9,31.0,16.6,23.8,75.7,"Rain, Partially cloudy"
2019-09-20,0.0,29.7,34.6,25.8,23.8,13.0,18.4,72.0,Partially cloudy
2019-09-21,24.494,28.4,34.6,24.0,33.5,13.4,23.45,79.3,"Rain, Partially cloudy"
2019-09-22,0.03,26.3,29.0,24.0,24.8,15.8,20.3,85.4,"Rain, Partially cloudy"
2019-09-23,0.0,27.4,31.8,24.0,24.8,11.2,18.0,79.1,Partially cloudy
2019-09-24,0.0,28.2,33.6,24.4,29.9,12.9,21.4,75.5,Partially cloudy
2019-09-25,0.0,28.4,34.6,24.0,32.4,11.8,22.1,75.5,Partially cloudy
2019-09-26,0.0,28.7,33.1,26.0,40.3,16.6,28.45,75.0,Partially cloudy
2019-09-27,0.0,27.7,31.6,25.0,34.9,14.8,24.85,77.7,Partially cloudy
2019-09-28,0.0,27.5,31.7,24.8,40.0,18.4,29.2,77.8,Partially cloudy
2019-09-29,0.305,26.8,30.8,24.0,29.2,14.4,21.8,80.6,"Rain, Partially cloudy"
2019-09-30,0.299,26.8,30.9,24.0,22.7,14.8,18.75,80.7,"Rain, Partially cloudy"
2019-10-01,0.299,27.5,31.9,24.0,22.7,11.2,16.95,79.0,"Rain, Partially cloudy"
2019-10-02,0.0,28.0,32.8,23.0,19.4,7.7,13.55,73.6,Partially cloudy
2019-10-03,44.312,27.9,34.1,21.5,16.6,16.7,16.65,72.2,"Rain, Partially cloudy"
2019-10-04,0.0,26.2,30.8,22.6,33.1,15.0,24.05,76.9,Partially cloudy
2019-10-05,0.0,26.6,31.8,22.0,27.7,15.4,21.55,65.4,Partially cloudy
2019-10-06,0.0,26.9,32.8,22.0,22.7,11.3,17.0,66.8,Partially cloudy
2019-10-07,0.0,26.9,31.6,23.0,33.1,17.3,25.2,67.2,Partially cloudy
2019-10-08,0.0,26.4,31.6,21.0,23.0,15.1,19.05,61.4,Clear
2019-10-09,0.0,27.1,33.4,21.5,18.4,7.9,13.15,62.2,Clear
2019-10-10,0.0,27.2,33.7,21.6,13.0,11.2,12.1,60.1,Clear
2019-10-11,0.0,26.9,32.6,21.1,18.4,9.3,13.85,61.9,Clear
2019-10-12,0.0,27.4,32.8,22.0,15.8,9.4,12.6,63.8,Clear
2019-10-13,0.0,27.2,32.8,22.0,20.9,9.0,14.95,62.4,Clear
2019-10-14,0.0,27.0,33.8,21.4,20.9,7.2,14.05,63.9,Clear
2019-10-15,0.0,27.4,33.8,21.5,18.7,9.4,14.05,63.4,Clear
2019-10-16,0.134,27.9,33.6,22.6,18.4,8.2,13.3,65.3,Rain
2019-10-17,0.0,27.5,33.0,22.7,20.5,9.4,14.95,65.3,Clear
2019-10-18,0.0,27.4,33.8,22.2,55.4,37.1,46.25,59.9,Clear
2019-10-19,0.0,26.6,32.0,21.7,18.7,13.0,15.85,58.9,Partially cloudy
2019-10-20,0.0,25.9,31.8,20.0,23.4,12.1,17.75,57.7,Partially cloudy
2019-10-21,0.0,24.8,31.6,18.6,31.7,16.6,24.15,57.1,Partially cloudy
2019-10-22,0.0,24.0,30.8,18.0,33.5,14.1,23.8,57.2,Partially cloudy
2019-10-23,0.0,24.5,31.8,17.8,25.6,11.5,18.55,56.6,Clear
2019-10-24,0.0,24.7,31.0,18.6,18.0,7.6,12.8,63.0,Clear
2019-10-25,0.0,24.5,30.5,19.5,19.8,11.1,15.45,62.1,Clear
2019-10-26,0.0,24.3,30.0,18.6,18.0,9.4,13.7,64.2,Clear
2019-10-27,0.0,24.5,31.1,18.9,29.5,15.4,22.45,60.2,Clear
2019-10-28,0.0,24.3,29.8,18.9,18.7,11.2,14.95,59.2,Clear
2019-10-29,0.0,23.9,28.6,19.7,18.7,5.4,12.05,69.2,Partially cloudy
2019-10-30,0.0,24.9,30.6,20.7,27.7,9.4,18.55,62.8,Partially cloudy
2019-10-31,0.0,24.3,31.8,18.7,33.5,11.2,22.35,64.2,Partially cloudy
2019-11-01,0.0,24.8,31.6,18.4,16.2,11.2,13.7,67.0,Partially cloudy
2019-11-02,0.045,23.9,29.0,20.0,27.4,16.0,21.7,71.2,"Rain, Partially cloudy"
2019-11-03,0.255,22.8,27.0,19.0,35.6,15.8,25.7,77.7,"Rain, Partially cloudy"
2019-11-04,0.0,23.4,29.0,19.0,32.4,13.6,23.0,68.7,Partially cloudy
2019-11-05,0.0,23.3,29.8,18.0,37.1,21.5,29.3,58.8,Clear
2019-11-06,0.0,23.7,31.6,16.6,17.3,11.2,14.25,51.6,Partially cloudy
2019-11-07,0.771,21.1,27.8,18.0,33.1,14.8,23.95,70.8,"Rain, Partially cloudy"
2019-11-08,0.0,22.2,29.4,17.2,18.0,11.2,14.6,69.3,Partially cloudy
2019-11-09,0.0,22.1,29.3,16.0,25.6,16.6,21.1,63.6,Clear
2019-11-10,0.0,22.0,29.9,16.2,27.0,15.5,21.25,53.6,Clear
2019-11-11,0.0,20.9,27.7,14.8,24.8,11.2,18.0,54.8,Partially cloudy
2019-11-12,0.0,20.0,27.0,14.0,25.9,13.0,19.45,58.2,Clear
2019-11-13,0.0,20.8,28.0,14.6,22.3,9.4,15.85,62.8,Partially cloudy
2019-11-14,0.0,20.9,26.0,16.8,20.2,9.4,14.8,69.7,Partially cloudy
2019-11-15,0.0,21.3,27.4,17.0,20.5,9.4,14.95,70.6,Partially cloudy
2019-11-16,0.0,21.8,28.8,17.8,37.8,22.3,30.05,63.2,Partially cloudy
2019-11-17,0.0,21.1,28.6,15.0,39.6,16.6,28.1,63.9,Clear
2019-11-18,0.0,19.6,25.0,15.0,34.9,18.4,26.65,66.6,Partially cloudy
2019-11-19,0.0,19.7,26.3,13.9,24.8,11.2,18.0,63.0,Clear
2019-11-20,0.0,19.8,27.4,14.1,15.5,9.4,12.45,63.1,Clear
2019-11-21,0.0,19.8,27.9,13.8,16.6,9.4,13.0,64.2,Partially cloudy
2019-11-22,0.0,21.0,27.1,14.0,22.3,9.4,15.85,59.3,Partially cloudy
2019-11-23,0.0,20.6,26.2,15.4,29.5,13.0,21.25,63.0,Partially cloudy
2019-11-24,0.0,20.6,26.2,15.0,27.0,13.0,20.0,66.9,Partially cloudy
2019-11-25,0.0,20.9,27.0,15.2,16.6,9.4,13.0,65.7,Partially cloudy
2019-11-26,0.0,22.1,28.0,17.1,17.6,18.4,18.0,60.1,Partially cloudy
2019-11-27,0.0,20.6,26.5,15.9,22.7,16.6,19.65,70.4,Partially cloudy
2019-11-28,0.119,19.5,25.3,16.8,31.3,22.3,26.8,72.6,"Rain, Partially cloudy"
2019-11-29,0.2,18.5,24.2,14.1,20.2,14.0,17.1,76.6,Rain
2019-11-30,0.0,16.8,21.9,13.0,24.5,13.5,19.0,82.3,Clear
2019-12-01,0.0,16.5,22.8,11.2,23.0,16.6,19.8,73.1,Clear
2019-12-02,0.0,15.8,22.6,10.2,27.0,18.4,22.7,68.8,Clear
2019-12-03,0.0,16.0,23.9,10.0,27.4,16.6,22.0,60.2,Clear
2019-12-04,0.0,16.2,23.2,9.2,18.4,9.4,13.9,58.7,Partially cloudy
2019-12-05,0.0,16.0,22.4,9.1,16.9,9.4,13.15,65.8,Partially cloudy
2019-12-06,0.0,16.3,23.7,10.2,16.6,13.0,14.8,74.2,Partially cloudy
2019-12-07,0.0,16.3,23.8,10.8,17.6,11.2,14.4,76.6,Clear
2019-12-08,0.0,16.4,23.0,10.7,16.6,11.2,13.9,73.9,Clear
2019-12-09,0.0,16.0,22.9,9.7,20.9,9.4,15.15,67.4,Clear
2019-12-10,0.0,15.4,22.0,10.2,22.0,9.2,15.6,67.9,Clear
2019-12-11,0.0,16.2,22.5,9.7,16.2,11.2,13.7,70.0,Partially cloudy
2019-12-12,27.045,16.9,21.0,14.2,55.4,20.5,37.95,75.4,"Rain, Partially cloudy"
2019-12-13,7.34,15.5,19.0,13.3,85.3,18.4,51.85,90.9,"Rain, Partially cloudy"
2019-12-14,0.0,14.6,18.3,12.0,16.6,9.4,13.0,82.7,Partially cloudy
2019-12-15,0.0,13.6,18.8,10.0,20.9,14.8,17.85,87.3,Partially cloudy
2019-12-16,0.0,11.2,12.6,10.9,27.0,14.8,20.9,93.7,Partially cloudy
2019-12-17,0.0,11.0,12.1,8.7,29.9,14.8,22.35,86.0,Partially cloudy
2019-12-18,0.0,11.4,17.5,8.4,27.7,14.8,21.25,85.8,Partially cloudy
2019-12-19,0.0,10.3,14.5,6.9,21.2,9.4,15.3,92.8,Clear
2019-12-20,0.0,11.1,16.4,9.0,19.1,12.4,15.75,94.6,Partially cloudy
2019-12-21,0.0,12.4,17.0,9.6,19.8,13.0,16.4,92.7,Partially cloudy
2019-12-22,0.0,10.8,14.0,9.0,26.6,15.0,20.8,96.1,Partially cloudy
2019-12-23,0.0,9.5,12.9,6.6,25.2,13.0,19.1,90.5,Partially cloudy
2019-12-24,0.0,10.6,18.4,7.5,16.9,9.4,13.15,88.2,Partially cloudy
2019-12-25,0.0,8.5,11.1,7.0,27.0,14.8,20.9,94.8,Partially cloudy
2019-12-26,0.0,8.4,12.5,6.1,31.7,13.0,22.35,89.9,Partially cloudy
2019-12-27,0.0,8.7,15.8,5.5,22.0,9.4,15.7,84.4,Partially cloudy
2019-12-28,0.0,7.0,12.5,3.0,18.7,9.4,14.05,95.0,Partially cloudy
2019-12-29,0.0,8.7,14.8,4.6,14.8,11.2,13.0,89.3,Partially cloudy
2019-12-30,0.0,6.6,9.1,4.7,22.0,11.9,16.95,96.2,Partially cloudy
2019-12-31,0.0,8.0,14.2,0.8,19.1,11.2,15.15,81.0,Partially cloudy
2020-01-01,0.0,11.1,19.6,3.8,21.2,14.8,18.0,80.8,Partially cloudy
2020-01-02,0.0,13.9,21.7,6.4,28.1,9.4,18.75,76.2,Partially cloudy
2020-01-03,0.0,15.3,22.0,9.4,17.3,13.0,15.15,77.3,Partially cloudy
2020-01-04,0.0,14.3,21.1,9.4,19.1,14.8,16.95,77.9,Partially cloudy
2020-01-05,0.0,14.2,20.2,8.6,27.7,16.6,22.15,73.0,Partially cloudy
2020-01-06,0.0,14.4,18.9,11.0,22.0,13.0,17.5,76.7,Partially cloudy
2020-01-07,3.432,15.2,18.0,13.0,25.9,14.8,20.35,83.5,"Rain, Partially cloudy"
2020-01-08,17.373,13.0,14.2,11.0,28.8,18.4,23.6,94.8,"Rain, Partially cloudy"
2020-01-09,0.0,10.7,16.7,8.0,30.6,16.6,23.6,86.4,Partially cloudy
2020-01-10,0.0,10.7,18.9,6.0,31.0,15.0,23.0,78.6,Partially cloudy
2020-01-11,0.0,12.1,19.0,7.0,24.8,14.8,19.8,76.9,Partially cloudy
2020-01-12,0.0,13.8,21.8,8.3,22.3,13.0,17.65,74.7,Partially cloudy
2020-01-13,0.83,15.4,25.2,9.6,36.4,19.1,27.75,78.5,"Rain, Partially cloudy"
2020-01-14,0.0,13.3,16.1,10.0,18.4,13.0,15.7,89.7,Partially cloudy
2020-01-15,0.0,13.2,19.1,8.2,19.4,11.2,15.3,85.2,Partially cloudy
2020-01-16,4.045,12.2,15.2,8.0,34.2,11.2,22.7,90.1,"Rain, Partially cloudy"
2020-01-17,2.39,13.0,16.7,11.4,19.8,13.0,16.4,91.4,"Rain, Partially cloudy"
2020-01-18,0.0,12.5,16.5,10.5,21.2,11.2,16.2,88.2,Partially cloudy
2020-01-19,0.0,10.5,15.8,7.9,25.6,16.9,21.25,92.1,Partially cloudy
2020-01-20,0.0,11.0,15.3,8.0,23.8,13.0,18.4,94.8,Partially cloudy
2020-01-21,0.0,13.6,19.7,10.3,17.3,11.2,14.25,87.7,Partially cloudy
2020-01-22,0.0,11.6,16.4,8.3,27.4,14.8,21.1,92.9,Partially cloudy
2020-01-23,0.0,13.1,19.8,9.0,37.8,19.3,28.55,70.4,Clear
2020-01-24,0.0,13.0,20.3,6.0,37.1,22.3,29.7,66.2,Partially cloudy
2020-01-25,0.0,13.4,19.5,7.0,19.8,12.2,16.0,68.9,Clear
2020-01-26,0.0,14.2,22.2,8.0,28.1,14.8,21.45,73.6,Clear
2020-01-27,0.0,15.7,22.0,10.3,21.6,16.6,19.1,72.5,Partially cloudy
